timestamp,open,high,low,close,volume_spot,log_return,regime_original,regime,y_target,open_interest,funding_rate,volume_derivatives,oi_growth_rate_24h,oi_trend_confirmation_score,oi_to_volume_ratio_24h,funding_rate_ma_8h,funding_rate_zscore_24h,funding_rate_zscore_abs,oi_weighted_funding_rate,funding_spot_divergence
2021-01-01 13:00:00,29246.3,29475.68,29246.3,29455.79,5.796969,0.007610417410957,1,1,1,52766.6365069412,-0.0002668253384718,9.747982726914278,,0,,1.0919233649540689e-05,,,,
2021-01-01 14:00:00,29463.08,29537.01,29285.23,29326.46,8.879587,-0.0044003150162588,0,0,1,53190.33643578104,7.836508218885879e-05,9.107181566381986,,2,,1.955051514131739e-05,,,,
2021-01-01 15:00:00,29320.56,29399.71,29033.26,29187.14,8.822662,-0.0047619788655417,1,1,1,47970.65828138823,-0.0002272506970079,15.426193614072252,,1,,4.274721865367391e-06,,,,
2021-01-01 16:00:00,29190.24,29355.67,29125.43,29300.85,3.242295,0.0038883245351986,0,0,1,49486.24631196677,3.954974761288134e-05,5.05544570503415,,0,,-2.9929129492384935e-05,,,,
2021-01-01 17:00:00,29260.83,29339.58,28947.15,29086.21,13.406324,-0.0073523471433158,1,1,1,49013.64979927833,-1.1860947512601675e-06,22.47621209920988,,0,,-1.4374636370792462e-05,,,,
2021-01-01 18:00:00,29077.03,29259.37,28649.46,29067.46,29.063315,-0.0006448432454817,0,0,1,51912.00547440847,0.0002468933030741,24.29155631163784,,0,,5.491855760614503e-05,,,,
2021-01-01 19:00:00,29069.59,29125.73,28949.17,29033.89,3.184911,-0.0011555670818523,1,1,1,48725.326335900696,0.0002618870404431,3.437299577494505,,1,,7.652619823652249e-05,,,,
2021-01-01 20:00:00,29033.4,29271.14,28885.39,29231.91,9.529421,0.0067971524426866,0,0,1,45272.88531924388,0.0004207068908366,7.221832210810128,,1,,6.901749174057249e-05,,,,
2021-01-01 21:00:00,29214.05,29293.06,29152.37,29204.26,2.027505,-0.0009463317689544,1,1,1,51986.250950556925,0.0001679926752267,2.413662642081468,,0,,0.000123369743452885,,,,
2021-01-01 22:00:00,29156.67,29323.66,29125.04,29262.08,2.737582,0.0019778908291367,0,0,1,48832.88477549785,0.0002979384005655,2.658474992986893,,1,,0.00015081640824996515,,,,
2021-01-01 23:00:00,29268.43,29330.12,29229.17,29305.29,1.612093,0.0014755659282652,1,1,1,49330.16871151922,-0.0001545506009154,1.7798181030697873,,0,,0.00015990392026152766,,,,
2021-01-02 00:00:00,29321.41,29331.57,28955.02,29196.37,10.199724,-0.00372365932364,0,0,1,50725.46508848352,0.0002679157334925,15.84932054420755,,-1,146.4280486557658,0.00018844966849647997,0.6465415013351056,0.6465415013351056,,
2021-01-02 01:00:00,29196.75,29400.0,29111.15,29379.43,18.470133,0.0062503831265168,1,1,1,50105.44247511564,0.000157725144956,24.61190792120481,0.030744678171485296,2,142.5321469742825,0.0002083135734598875,0.16438255085865003,0.16438255085865003,6.404533774776302e-06,
2021-01-02 02:00:00,29326.45,29473.25,29325.73,29335.88,11.937267,-0.0014834293810661,0,0,1,48206.691976338894,0.0004873351589874,9.026440782740949,-0.10783232022316191,2,145.3567763639851,0.00023836880544905,1.4914697349910988,1.4914697349910988,-2.570386136039454e-05,
2021-01-02 03:00:00,29325.62,29380.23,29266.3,29359.09,2.056828,0.00079086849213,1,1,1,48673.964721843855,0.0005423822956662,2.0615204283024933,0.02186646359141431,-1,150.71402925840817,0.0002734307123519375,1.7514898367105045,1.7514898367105045,5.97896271641812e-06,
2021-01-02 04:00:00,29355.43,29394.19,29221.21,29360.1,6.79396,3.440101949969687e-05,0,0,1,49259.80025697497,0.0004432718438243,10.882008885184211,-0.00474155031573209,2,150.4516952317526,0.0002762513314754,1.2329243045358027,1.2329243045358027,-1.3098595879785932e-06,
2021-01-02 05:00:00,29357.5,29600.0,29356.61,29596.45,8.849499,0.0080178119700473,1,1,1,50906.27007824423,-0.0005229580470291,10.32979236755481,0.03954889307724252,2,157.0038948203598,0.00018988249119342501,-2.222170281505934,2.222170281505934,7.509642341449211e-06,
2021-01-02 06:00:00,29592.3,29744.25,29459.22,29716.82,18.661684,0.0040587937655764,0,0,1,49383.05653267956,-0.0002627662481934,22.215480701534904,-0.016371681860092746,0,145.50181569163442,0.00011979441009856248,-1.2254410395183515,1.2254410395183515,-1.9612359707511465e-06,
2021-01-02 07:00:00,29714.57,29822.36,29630.1,29757.51,17.050995,0.0013683216388873,1,1,1,47818.2908103296,4.1372202504308105e-05,16.188690779883604,-0.02994732449705262,-1,144.22349199968954,0.000144284760526026,-0.2115406019774739,0.2115406019774739,-4.320942543452429e-06,
2021-01-02 08:00:00,29751.49,29850.0,29632.66,29836.98,8.197249,0.0026670266699504,0,0,1,50086.96320679134,5.949328714214191e-05,12.912676141662724,0.028520717992497335,2,149.32677003568483,0.00011823195473223123,-0.1141014972865928,0.1141014972865928,3.3720602386196777e-06,
2021-01-02 09:00:00,29857.79,29922.68,29582.21,29613.04,28.617503,-0.0075337589184663,1,1,1,50018.74027721233,0.0003112826697914,33.34880778377982,0.03712102532673245,2,148.8399616596604,0.00013742664533665625,0.7009029369842162,0.7009029369842162,5.101417982109894e-06,
2021-01-02 10:00:00,29610.98,29820.47,29470.45,29671.85,8.787868,0.001983980042489,0,0,1,49382.78611935223,-0.0006012115872656,8.243512285070283,0.04582615210797769,0,154.0625160959898,1.3583020550312247e-06,-2.2530718178732623,2.2530718178732623,6.224575658243959e-08,
2021-01-02 11:00:00,29683.16,29776.11,29620.56,29758.05,7.628546,0.0029008987209895,1,1,1,54336.063868841055,-0.0002034170969938,13.298131546632504,0.11047325189907609,2,176.99629288338716,-9.186662202746878e-05,-0.9145559122182877,0.9145559122182877,-1.014880447635777e-05,
2021-01-02 12:00:00,29752.72,30906.35,29741.6,30608.48,57.942731,0.0281774111249895,2,2,1,50143.77000798426,-5.39359376437081e-05,69.92868949469046,0.0635533064233822,2,142.24672942239587,-0.0001540175947109698,-0.3844146854855795,0.3844146854855795,-9.788327391258552e-06,
2021-01-02 13:00:00,30592.11,31524.83,30526.47,31524.83,47.939911,0.0294983945413154,2,2,1,51670.39847176008,-4.728146904429583e-05,59.57407999097664,-0.020775211530431936,2,128.42511492754565,-9.455802246286925e-05,-0.40189180016745785,0.40189180016745785,1.964462918565443e-06,
2021-01-02 14:00:00,31564.57,31564.57,31075.86,31304.98,25.303956,-0.0069982989693535,2,2,1,48266.02498757143,0.0001468048350088,43.72517660435279,-0.09257906187818432,0,110.4595066434069,-4.336163706259425e-05,0.23731307870376075,0.23731307870376075,4.014379680757283e-06,
2021-01-02 15:00:00,31289.26,31817.62,31252.72,31692.33,22.829298,0.0122975054497462,2,2,1,52680.17907712241,0.0007029538810944,35.38578029699579,0.09817502957972524,2,115.29502663636073,3.933607276116723e-05,1.8498194036813078,1.8498194036813078,3.861820106877817e-06,
2021-01-02 16:00:00,31697.77,33000.0,31697.77,32475.29,82.764955,0.0244047966916678,2,2,1,48396.31156056779,-0.0001570523223785,115.56201166870356,-0.022025003564180468,0,85.29143415170337,1.2267871571086993e-05,-0.8163352928476602,0.8163352928476602,-2.701999150780993e-07,
2021-01-02 17:00:00,32497.99,32941.21,32396.54,32845.84,26.466864,0.0113456082234044,2,2,1,51012.51490389116,0.0004694417524445,30.58049354523332,0.040781804921661946,0,88.63615473321309,3.2037756902724496e-05,1.0408844905870631,1.0408844905870631,1.3065575521345388e-06,
2021-01-02 18:00:00,32859.78,33271.38,32449.01,32783.53,30.03024,-0.0018988455541215,2,2,1,53296.91429836207,0.0004584388474023,22.856916942229606,0.026678006586286385,0,92.83680219227261,0.000164494061236212,0.962923474512857,0.962923474512857,4.38837364906466e-06,
2021-01-02 19:00:00,32989.65,33218.1,32741.82,33034.17,29.829484,0.0076162251664619,2,2,1,51572.14701907308,0.0005986759029294,28.28430510495729,0.05842589259530229,-1,86.10576574751984,0.000264755686226612,1.290955599919322,1.290955599919322,1.5468587287471585e-05,
2021-01-02 20:00:00,33037.31,33048.33,30691.0,30804.48,90.126454,-0.0698823463511537,2,2,1,50373.76184207073,-0.0002043691111923,153.5573035608949,0.1126695700275735,-2,67.59083778676316,0.000245951539533038,-0.9328375948080933,0.9328375948080933,2.7711254206807134e-05,
2021-01-02 21:00:00,30747.14,31906.64,30399.98,31712.07,60.86894,0.029037231563942,2,2,1,49825.45318731394,-0.0001511807705787,57.560184774882,-0.041564793069961414,0,62.24901706871624,0.0002329641268412375,-0.7343544446296802,0.7343544446296802,-9.68310572488028e-06,
2021-01-02 22:00:00,31708.76,32316.48,31448.84,32161.33,16.089367,0.0140674336655965,2,2,1,51569.908873181856,0.0004028469019724,14.8467620474424,0.05604878987319872,0,63.46207994594634,0.0002649693852116875,0.807528411888115,0.807528411888115,1.4851213394560524e-05,
2021-01-02 23:00:00,32145.01,32248.21,31673.15,32162.01,30.038882,2.1143180687133167e-05,2,2,1,49636.48579577486,-0.0001209544329663,27.120810109647383,0.006209528413473997,1,59.235560775814946,0.0001619808459541,-0.6616682801613939,0.6616682801613939,1.0058246653905385e-06,
2021-01-03 00:00:00,32174.75,32488.77,31942.96,32438.96,22.846414,0.0085742271893938,2,2,1,50171.71282226457,-0.0005263754771659,23.32855121717453,-0.010916652321531384,0,59.34460658633767,0.00011581545160567498,-1.6083911257414674,1.6083911257414674,-1.2643170186402974e-06,-2.7721731371414027
2021-01-03 01:00:00,32418.52,32783.14,32239.05,32568.75,18.613081,0.0039930701282724,2,2,1,49104.421804797246,0.0005526135588705,17.842774645549614,-0.019978282215859844,1,58.550984915243795,0.00012621192740892498,1.1637945941020933,1.1637945941020933,-2.5214975047831194e-06,0.1397158710396238
2021-01-03 02:00:00,32577.79,32872.85,32563.85,32738.16,5.161197,0.0051881303217768,2,2,1,50743.09964744636,0.0001770104826718,6.214442892006728,0.052615260809690145,0,60.7084598853008,9.103338181761247e-05,0.23937161571185203,0.23937161571185203,4.789745126721785e-06,-0.853220429437961
2021-01-03 03:00:00,32745.64,32754.2,32454.53,32573.93,13.957602,-0.005029094801257,2,2,1,51087.3025623128,1.906075812438995e-05,17.294798891564916,0.04958169843489002,0,60.02628609323792,1.858148871698622e-05,-0.12121765941288987,0.12121765941288987,9.213017700369222e-07,-0.9989794028109868
2021-01-03 04:00:00,32571.58,33251.32,32455.0,33182.65,12.12007,0.0185148737671543,2,2,1,50778.18176796491,5.731079277550393e-05,13.746125632938632,0.030823947784379024,-1,59.462968369159135,5.129147671296171e-05,0.026556283836841364,0.026556283836841364,1.5810057999840244e-06,-1.2175988231295412
2021-01-03 05:00:00,33178.35,34187.48,33123.73,33739.29,75.149092,0.0166358846612659,2,2,1,46577.02628094521,0.0004887519548893,66.622936387206,-0.08504342963341971,0,51.170081275626345,0.0001312830673964617,1.1406230304365013,1.1406230304365013,-1.1164762304190488e-05,-0.2115986473577005
2021-01-03 06:00:00,33790.49,34113.37,33648.44,33986.62,21.484352,0.0073038841270491,2,2,1,50543.02630369295,6.210846212835382e-07,23.273072489562036,0.02348922590981717,0,55.46273538890388,8.100484022757214e-05,-0.2929689274960369,0.2929689274960369,1.9027409918940877e-06,-1.6189643086439398
2021-01-03 07:00:00,33969.17,34776.59,33760.28,34473.09,55.050251,0.0142121019276597,2,2,1,48002.85746251199,7.731718103660826e-05,77.39531666747799,0.00385975008840167,0,49.36007893984911,0.00010578879197793568,-0.07325126743478153,0.07325126743478153,4.083182991887431e-07,-1.6007852978948194
2021-01-03 08:00:00,34492.17,34688.04,33738.52,34388.41,41.130829,-0.0024594306741594,2,2,1,49784.70989104084,0.0002206942649348,54.73123417872384,-0.0060345706027854495,0,49.08175032581496,0.00019917250974052318,0.32567913530218845,0.32567913530218845,-1.20192057216316e-06,-0.9615871155397195
2021-01-03 09:00:00,34374.07,34582.96,33832.31,34192.93,30.167449,-0.0057006914531054,2,2,1,48898.82602884273,6.044648951563769e-05,52.38332099969574,-0.022389893111318893,0,47.320373028783095,0.0001376516260711654,-0.11229029152818497,0.11229029152818497,-3.08200519433263e-06,-1.378463495938889
2021-01-03 10:00:00,34194.64,34352.63,33415.0,33875.66,37.836499,-0.0093221351468724,2,2,1,48084.61295163415,-3.131359167251722e-05,66.25959664856929,-0.02628796934584765,0,44.05883327108406,0.00011161111677812574,-0.49995619419335563,0.49995619419335563,-2.934029616519192e-06,-1.4041065062355884
2021-01-03 11:00:00,33865.56,34439.12,33784.11,34426.08,18.019022,0.0161176542667309,2,2,1,48624.10268504539,-0.0002032981364193,16.85019220445269,-0.10512283697220803,0,44.408619903177346,8.38162549601645e-05,-1.0594485398291733,1.0594485398291733,-8.811002505798396e-06,-2.3661368219355357
2021-01-03 12:00:00,34404.55,34584.95,33946.25,34090.07,27.812061,-0.0098082771358374,2,2,1,48373.25270382073,-0.0002006623623766,19.91253862771802,-0.03530881909919448,-1,46.29423747184865,5.156961056615152e-05,-1.0142388309946908,1.0142388309946908,-1.820862050496152e-06,-0.9159199526067765
2021-01-03 13:00:00,34130.34,34398.31,33777.12,33856.73,15.882114,-0.00686834162315,2,2,1,48974.66549162906,0.0001844065472497,24.31120354418763,-0.052171708751275636,0,48.50677641773709,1.3526434611201525e-05,0.1881747143217417,0.1881747143217417,-7.056972069787802e-07,1.6446979577239231
2021-01-03 14:00:00,33883.48,34141.19,33481.6,33822.12,21.403985,-0.0010227716049264,2,2,1,52327.36602214785,0.0001391062585816,32.29125155051585,0.0841449246260122,0,52.421098898043326,3.083708135624108e-05,0.04344889592683738,0.04344889592683738,2.594783886407112e-06,1.3362931253898653
2021-01-03 15:00:00,33825.29,33866.84,32780.0,33496.9,51.192016,-0.0096621290719696,2,2,1,50216.44914897176,0.0005954315090935,44.02157194252322,-0.046767683240860114,0,49.87491984866672,9.560137236335255e-05,1.5666455522763043,1.5666455522763043,-4.471054700080791e-06,3.507459778656134
2021-01-03 16:00:00,33510.84,33833.88,32650.0,32690.0,45.887895,-0.0243836764996281,2,2,1,49301.670174694096,-9.402952112525793e-05,32.4865809422211,0.01870718211641509,0,53.36993861585785,5.6260899105845304e-05,-0.7247201336141766,0.7247201336141766,1.052482885606303e-06,2.058847515461957
2021-01-03 17:00:00,32688.55,33252.95,32475.37,32879.62,44.611311,0.0057837922074597,2,2,1,47980.86177045691,0.0002166453279311,44.9630461618437,-0.05942959564228423,0,51.14386220547325,7.578575390777809e-05,0.3539999499353368,0.3539999499353368,-4.503916710184914e-06,2.760892060893421
2021-01-03 18:00:00,32999.98,33030.74,32300.0,32765.85,30.709255,-0.0034661984721182,2,2,1,49544.086713886456,0.0004899073530988,52.55937567936928,-0.07041359962167537,-2,51.18945414010535,0.00014093837200419276,1.2774342501431324,1.2774342501431324,-9.923978097633971e-06,3.3667972145280767
2021-01-03 19:00:00,32766.12,32910.11,32454.49,32787.51,15.559307,0.0006608357157666,2,2,1,47503.80197197267,3.763063616942251e-05,15.274274752075538,-0.07888647811377336,1,49.750157576193445,0.0001710544685777831,-0.1943347996777178,0.1943347996777178,-1.349388459172442e-05,1.7489948381492906
2021-01-03 20:00:00,32782.82,33823.72,32729.86,33718.59,30.777154,0.0280016671255385,2,2,1,49489.58287718772,-5.989962611011177e-05,38.179241531127815,-0.01755237116606545,0,58.953422723321005,0.0001886498106110941,-0.5813292975266643,0.5813292975266643,-3.3112514962538763e-06,-0.5377351039851743
2021-01-03 21:00:00,33708.08,33861.94,33517.46,33582.02,13.757654,-0.0040585126185224,2,2,1,48498.94813058151,0.0001254814112371,19.77744437529612,-0.026623040471815962,-1,60.49615442102453,0.00018128416860951912,0.06333734208732547,0.06333734208732547,-4.8263357577907365e-06,0.7624883665992734
2021-01-03 22:00:00,33550.62,33648.41,32995.55,33135.05,21.249199,-0.0133991701767701,2,2,1,54605.57393471403,7.091729371187723e-05,37.54243137046826,0.05886504606780152,2,66.23818217254149,0.00017276054800080374,-0.09300205712316058,0.09300205712316058,1.0169557616765949e-05,1.060612312176892
2021-01-03 23:00:00,33112.55,33590.38,32658.17,33031.74,31.573278,-0.0031227171199041,2,2,1,49816.07386784182,0.0004273794449994,43.93577586773122,0.0036180658075968264,0,59.22045370248923,0.00015175403998904125,1.1826888807063543,1.1826888807063543,5.490561032490316e-07,2.3081948962491956
2021-01-04 00:00:00,33034.55,33105.53,32415.06,32853.0,46.685192,-0.0054258524358363,2,2,1,49017.538318997926,0.0001272289345399,51.6015524719426,-0.023004486758412157,-1,56.37633576285117,0.000179411346947186,-0.07944325715702406,0.07944325715702406,-4.127265955155429e-06,1.1840994158500828
2021-01-04 01:00:00,32848.72,33324.16,32601.64,33148.31,17.300686,0.0089486699784373,2,2,1,50217.35679621346,1.6036421870692724e-05,27.708847187145675,0.02266465932213646,2,57.10825772707194,0.00015433523368963507,-0.5155098333293703,0.5155098333293703,3.4979554929778967e-06,0.5693967685100606
2021-01-04 02:00:00,33190.04,33583.91,32967.7,33435.97,16.379182,0.0086405316598252,2,2,1,46460.10285702893,-0.000363407637283,28.659897958579155,-0.08440550183522288,1,51.52034751121191,4.767085989191008e-05,-2.025979057947565,2.025979057947565,-4.0236828520932695e-06,-1.079683851858159
2021-01-04 03:00:00,33450.24,33517.64,33161.91,33510.61,17.344335,0.0022298385048795,2,2,1,47827.63567327372,0.0001959855142967,24.48901427593608,-0.06380581329505819,0,52.617059097947575,6.746521965781977e-05,0.38681500386794226,0.38681500386794226,-4.304673209396938e-06,1.1477295778493415
2021-01-04 04:00:00,33501.35,33593.47,33187.53,33251.66,12.917801,-0.007757414437183,2,2,1,51864.832179638506,0.0003510444598513,14.073979958820749,0.021399947257645602,-1,57.03796466092818,0.00011883323040299623,0.989156499125709,0.989156499125709,2.5430248630797673e-06,2.0930126073418327
2021-01-04 05:00:00,33280.92,33318.75,32808.2,32808.2,29.76402,-0.0134262065223857,2,2,1,53306.80061704268,0.0003921771971132,30.641283889167667,0.14448699012050592,0,61.03911026343975,0.00015217020363750874,1.2126439627695706,1.2126439627695706,2.1986614709608098e-05,2.6611227549418963
2021-01-04 06:00:00,32834.48,33392.99,32802.17,33117.91,20.908945,0.0093957395158863,2,2,1,48461.78481132453,-0.0004213772471431,24.026402511276373,-0.041177619239953445,-1,55.443484830888025,9.063338603063659e-05,-2.0591492903331963,2.0591492903331963,-3.732067060397269e-06,-0.7565119675927596
2021-01-04 07:00:00,33116.25,33151.23,31489.31,32059.03,77.617662,-0.0324953327079313,2,2,1,47274.28700671026,2.86016993124565e-05,124.54479931805996,-0.015177647630054136,0,51.316773097114016,4.0786167819768646e-05,-0.2669665930128851,0.2669665930128851,-6.190380833487019e-07,1.5680159014539818
2021-01-04 08:00:00,32092.25,32554.54,31463.63,32039.73,35.9047,-0.0006021957549009,2,2,1,51858.999030508894,4.251840002199784e-05,43.994692530167136,0.04166518483301118,-2,56.957347065489266,3.0197351005030877e-05,-0.18337077486796113,0.18337077486796113,1.2581782110919276e-06,1.4819773344760814
2021-01-04 09:00:00,31985.22,32152.23,30326.68,31007.37,84.334704,-0.0327517770338658,2,2,1,52158.90442156433,0.000305912171152,75.38406194301788,0.06666987037272976,-2,55.87521783667854,6.64318196651943e-05,0.8113758234113398,0.8113758234113398,4.429000805703063e-06,2.7035245817724265
2021-01-04 10:00:00,31044.96,31241.42,27500.0,30225.7,135.263385,-0.0255323622957543,2,2,1,48234.4551829922,9.518659788769003e-05,159.74028262893057,0.0031162199747507557,0,46.96774710385833,0.00012375609906153056,-0.03522025593170077,0.03522025593170077,3.8565122789277476e-07,1.9013722829243467
2021-01-04 11:00:00,30154.28,30873.35,29425.9,30757.78,85.094803,0.0174504145127087,2,2,1,48706.022869992186,0.0001975466337804,60.04759400193238,0.0016847649709326173,0,45.51253801487194,0.00012395123899699306,0.312336034250243,0.312336034250243,2.088287055658309e-07,2.1352773703199626
2021-01-04 12:00:00,30777.44,31417.88,30469.48,31218.3,58.777939,0.0148614909490749,2,2,1,49082.85785622695,6.093480249898793e-06,48.11836499016689,0.014669370214795752,-2,44.68687698537157,8.083236654681788e-05,-0.5196458453854684,0.5196458453854684,1.1857599102133428e-06,0.8481765188319872
2021-01-04 13:00:00,31216.45,31395.8,30604.34,31395.8,31.703011,0.0056696646755067,2,2,1,48860.20501680239,0.0003199314539588,34.42090629424859,-0.002337136429165221,0,44.07845621496759,7.180164865251789e-05,0.7691610156516527,0.7691610156516527,-1.6781024873992144e-07,1.8523871692255809
2021-01-04 14:00:00,31392.7,32156.41,31392.7,32099.94,42.294108,0.022180034969315,2,2,1,51821.02354994408,0.0003717410539904,65.5223796492504,-0.009676437220047629,0,45.388803611437574,0.00017094143629420538,0.9258703466277586,0.9258703466277586,-1.6541040766056497e-06,1.5726898761373556
2021-01-04 15:00:00,32100.56,32183.48,31552.29,31718.23,33.982498,-0.0119625665222393,2,2,1,48195.36938944549,-8.763793359982447e-05,38.97362084143165,-0.04024736503233328,-1,42.40064865283318,0.00015641148218017027,-0.8879016889263023,0.8879016889263023,-6.295150018553605e-06,-0.26566252156976833
2021-01-04 16:00:00,31732.95,31905.65,30740.74,31308.81,48.021006,-0.0129920668635854,2,2,1,48744.90483994203,-8.543114809294283e-05,80.88921537940894,-0.011293031915130758,0,41.13256358901793,0.0001404177886658027,-0.8811427327635932,0.8811427327635932,-1.5857425688549959e-06,-0.49637923000056805
2021-01-04 17:00:00,31317.89,31523.69,30620.83,31017.53,42.046057,-0.0093469990591614,2,2,1,50894.22754330522,-0.0002235024407706,36.79878613395688,0.060719329860851934,0,43.24415397520954,7.424096217547769e-05,-1.349739977917201,1.349739977917201,4.5078614715198616e-06,-0.7457137192556764
2021-01-04 18:00:00,31023.96,31446.93,31005.51,31175.16,31.950843,0.0050690953401328,2,2,1,50896.0363963863,0.0001309750972854,33.856333644250434,0.027287811163161813,0,43.944037634626916,7.871452460019143e-05,0.21284443292256544,0.21284443292256544,2.1479470830880787e-06,0.6309403683087801
2021-01-04 19:00:00,31178.18,31864.34,31104.82,31669.62,21.823268,0.0157362378710956,2,2,1,51156.64985455647,0.0001356285724307,35.269900977178345,0.0768959058211589,2,43.419443536179486,7.097476693147894e-05,0.21537234916411668,0.21537234916411668,5.457668993641708e-06,0.34668405058949825
2021-01-04 20:00:00,31681.51,31813.79,31202.0,31254.18,28.387858,-0.0132047345042476,2,2,1,50313.804872046494,8.426119862825645e-05,46.655269406466346,0.016654454269783292,1,42.39905328380097,8.074573172877364e-05,-0.04158983905847596,0.04158983905847596,1.3447760965570505e-06,0.7696491071313029
2021-01-04 21:00:00,31240.55,31580.69,30877.21,31008.59,26.453519,-0.0078888643622203,2,2,1,46445.71873178967,-0.0002929080427038,38.099175460295086,-0.04233554495375047,1,38.54433865398193,4.140794645948643e-06,-1.5708997753294036,1.5708997753294036,-1.7530279787780806e-07,-0.7423055157300685
2021-01-04 22:00:00,31012.33,31481.48,30958.9,31348.91,10.189678,0.0109152348593308,2,2,1,51856.92850106483,0.000149620616289,17.732831093273866,-0.05033635278580639,0,43.754291425513834,-2.362426006672636e-05,0.2987365890495405,0.2987365890495405,1.1891590890223762e-06,0.5541193547411978
2021-01-04 23:00:00,31362.63,32030.84,31157.3,32005.27,32.134694,0.0207210790057779,2,2,1,49937.64516764262,0.0001751639015687,41.18715872407781,0.002440403073982189,0,42.232839944450234,9.2259693293392e-06,0.4737456132882029,0.4737456132882029,2.2515083911784778e-08,0.10748470478235078
2021-01-05 00:00:00,31996.54,32842.92,31996.54,32361.4,47.206787,0.0110657778022442,2,2,1,48316.64925389872,0.0007454917214295,48.688726279548,-0.014298740596435766,0,40.96285341215344,0.00011309132801964456,2.46965547650572,2.46965547650572,-1.6170635630593254e-06,1.6373290535008111
2021-01-05 01:00:00,32424.76,32783.76,32256.02,32776.49,27.391264,0.012745135553736,2,2,1,52176.00855605043,0.0003098205031316,41.558610712136506,0.039003481760008896,2,43.72144831328635,0.00017975669600741955,0.7615732176170744,0.7615732176170744,7.011137013964853e-06,-0.24587117059967212
2021-01-05 02:00:00,32784.22,32821.4,32233.76,32297.76,12.077257,-0.0147136121176103,2,2,1,46947.78349276111,-0.0001503382780201,17.301835399018916,0.010496761861094495,-1,39.71842532855177,0.00014459252409423207,-1.0496121990351495,1.0496121990351495,1.517753292311722e-06,-1.5329116658879336
2021-01-05 03:00:00,32302.42,32537.92,31164.48,31196.21,36.971765,-0.0347012649007432,2,2,1,50768.67069504886,-0.0001661475554957,50.06024902308,0.06149237737500379,2,42.04143748172813,0.00010687050810343205,-1.0292004171405316,1.0292004171405316,6.571721614554645e-06,-0.5225817942518548
2021-01-05 04:00:00,31201.16,31540.23,30469.16,30860.31,54.194581,-0.0108257208271247,2,2,1,49363.646318251,1.915636622015897e-05,78.96888484483644,-0.048225083477074104,0,38.79321744885333,9.873240405241988e-05,-0.26615660554837733,0.26615660554837733,-4.761378427320158e-06,0.2775192716171882
2021-01-05 05:00:00,30892.88,31353.67,30013.5,30416.25,65.78593,-0.0144938871802029,2,2,1,47724.9763373523,0.0005458932989534,55.75342605245584,-0.10471129790343892,0,36.779604744518714,0.00020358257175956987,1.7160006174853222,1.7160006174853222,-2.131739531946455e-05,2.23785400944941
